Name,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,title_and_comment,polarity_scores_PT,Sentiment_PT,English_title_comment
dataset,d27ba5b56d20645f7f419370b543ee95,cb3ee452f223a59cfedcfdc6c6edd21c,3,,"Apesar que na imagem de venda N«O dava pra ver que tinha Tantas corujas, folhas e flores estampadas.
A crianáada iria gostar mais.
O preáo era razo†vel, e por £ltimo, acho que vi duas tampas na vend",20/06/2017 00:00,21/06/2017 17:11," Apesar que na imagem de venda N«O dava pra ver que tinha Tantas corujas, folhas e flores estampadas.
A crianáada iria gostar mais.
O preáo era razo†vel, e por £ltimo, acho que vi duas tampas na vend",0,neutral," Although in the sale image I could NOT see that there were so many owls, leaves and flowers printed.
The kids would like it more.
The price was reasonable, and lastly, I think I saw two caps on the vend"
dataset,0dcb3b14682440c825063e1cbb39bf47,098a17af931400d21917fe24f3346b53,4,,"Embora no final informou um prazo muito longo para entrega, a mercadoria foi entregue no prazo",30/08/2017 00:00,02/09/2017 16:38," Embora no final informou um prazo muito longo para entrega, a mercadoria foi entregue no prazo",-0.5267,negative," Although in the end it was reported a very long lead time for delivery, the goods were delivered on time"
dataset,ef6e643a266db5c4bb87e87d7beb122d,25f22c7921c0a8d9aece054f7daab2b8,2,,"Embora eu ter recebido o produto em dias, mas o meu produto veio com avaria o produto foi uma pel°cula de um smartphone da Asus zenfone 3 zoom a pel°cula veio trincada...",24/05/2017 00:00,25/05/2017 13:14," Embora eu ter recebido o produto em dias, mas o meu produto veio com avaria o produto foi uma pel°cula de um smartphone da Asus zenfone 3 zoom a pel°cula veio trincada...",0,neutral," Although I received the product in days, but my product came with a malfunction, the product was a film from an Asus zenfone 3 zoom smartphone, the film came cracked..."
dataset,714f48940d2d23533fc4489efa770330,858d458b39082890e96fbb1fed8c2a52,4,,"Embora recebi o produto correto e no prazo o produto veio com Defeito.
Estou aguardando o contato do fornecedor para efetuar a troca.",17/09/2017 00:00,18/09/2017 18:29," Embora recebi o produto correto e no prazo o produto veio com Defeito.
Estou aguardando o contato do fornecedor para efetuar a troca.",-0.296,negative," Although I received the correct product and on time the product came with a Defect.
I am waiting for the supplier to contact me to make the exchange."
dataset,07b1ad47e8ccf4961ba06ca0fcb2a09e,d04d69f547962363d9ddba414975a8cf,4,,"Apesar de ter recebido com uma rodinha quebrada, recomendo por conta do prazo de entrega que foi menor que o prometido",12/07/2017 00:00,12/07/2017 21:23," Apesar de ter recebido com uma rodinha quebrada, recomendo por conta do prazo de entrega que foi menor que o prometido",0,neutral," Although I received it with a broken wheel, I recommend it because of the delivery time that was shorter than promised"
dataset,573941bc964885f289b454f34ed4aade,c11daae957ee4447f2aa894fcdf28cac,3,,Embora tenha recebido corretamente acho que deveria ser mais r†pido entre o pedido e entrega,28/12/2017 00:00,28/12/2017 21:23, Embora tenha recebido corretamente acho que deveria ser mais r†pido entre o pedido e entrega,0,neutral," Although I received it correctly, I think it should be faster between order and delivery"
dataset,845d5e934d4fd91dfca333e1768b0adb,b388b6a35d4687ab1991c81b09495dbb,3,,"Embora tenha pago R$88,46 (2 rel¢gios e frete) s¢ recebi um. Espero q vcs averiguem e me informem. Continuo aguardando",19/05/2018 00:00,21/05/2018 15:36," Embora tenha pago R$88,46 (2 rel¢gios e frete) s¢ recebi um. Espero q vcs averiguem e me informem. Continuo aguardando",0,neutral, Although I paid R$88.46 (2 watches and shipping) I only received one. I hope you guys check and inform me. I'm still waiting
dataset,838de63eecce7321807f2990b3c9d5a6,d85964274bc133ecec1d771ed78e0f80,5,,"apesar de n∆o gostar do produto que pedi, veio tudocorreto, pena que tive qua passar os controles remotos para frente, n∆o deu certo na minha tv,pois n∆o comprei o original da samsung.",24/01/2018 00:00,24/01/2018 23:47," apesar de n∆o gostar do produto que pedi, veio tudocorreto, pena que tive qua passar os controles remotos para frente, n∆o deu certo na minha tv,pois n∆o comprei o original da samsung.",0.3182,neutral," Although I don't like the product I ordered, everything came correct, too bad I had to pass the remote controls forward, it didn't work on my TV, because I didn't buy the original from Samsung."
dataset,a64769f55b6007c318fda67c61c70ab4,cab618a13f81a7ad42573993ddae2ff2,5,,"apesar de n∆o ter recebido a fonte , considero targaryen uma empresa conceituada. assim, continuo aguardando a entrega do produto. atenciosamente, solange mesquita.",22/03/2018 00:00,22/03/2018 13:43," apesar de n∆o ter recebido a fonte , considero targaryen uma empresa conceituada. assim, continuo aguardando a entrega do produto. atenciosamente, solange mesquita.",0,neutral," Although I didn't receive the source, I consider Targaryen to be a reputable company. Thus, I am still waiting for the delivery of the product. Sincerely, Solange Mesquita."
dataset,6e4c4086d9611ae4cc0cc65a262751fe,8e17072ec97ce29f0e1f111e598b0c85,1,,"Embora tenha entregue dentro do prazo, n∆o enviou o produto que comprei.",14/04/2018 00:00,16/04/2018 11:37," Embora tenha entregue dentro do prazo, n∆o enviou o produto que comprei.",0,neutral," Although I delivered on time, I didn't send the product I bought."
dataset,588f0b69a48c75416fde15f7ec70c637,6ccac061be472c84db514aca9acd26e0,4,,"Embora eu tenha comprado o produto errado, ele foi entregue antes do prazo e em perfeito estado",15/12/2017 00:00,15/12/2017 19:25," Embora eu tenha comprado o produto errado, ele foi entregue antes do prazo e em perfeito estado",0,neutral," Although I bought the wrong product, it was delivered ahead of schedule and in perfect condition"
dataset,63dfe8abe264cea1ff8708e7057b37d9,9f3458f0433d4cfa472f4682654b8d49,5,,"Embora n∆o tenha recebido a mercadoria por n∆o ter em estoque, a devoluá∆o do valor pago foi muito r†pida.",11/08/2017 00:00,14/08/2017 13:04," Embora n∆o tenha recebido a mercadoria por n∆o ter em estoque, a devoluá∆o do valor pago foi muito r†pida.",0,neutral," Although he did not receive the goods because he did not have it in stock, the return of the amount paid was very fast."
dataset,a561e289383802bf0059e9dd5dec8d21,863d4b42822d16c06f0e216b19b8233f,3,,Apesar de bonita a colcha Ç bem fininha,08/10/2017 00:00,08/10/2017 20:48, Apesar de bonita a colcha Ç bem fininha,0,neutral," Although beautiful, the bedspread is very thin"
dataset,d97afc2c2298332051a3fe0813df77a5,27022b76108230492760e5e0a34c159e,5,,"Apesar de ter sido estipulado um prazo de entrega bem distante, foi entregue conforme bem antes.
Fiquei satisfeita....",12/05/2017 00:00,12/05/2017 22:25," Apesar de ter sido estipulado um prazo de entrega bem distante, foi entregue conforme bem antes.
Fiquei satisfeita....",0,neutral," Although a very distant delivery time was stipulated, it was delivered as well before.
I was satisfied...."
dataset,fdb08ac4886d95fb667b51e825456f5e,2236ffd5989a4b6263176d0359843c83,5,,"Embora previsto prazo de entrega de 20 dias, recebi muito antes disso. ParabÇns.",01/06/2017 00:00,02/06/2017 00:36," Embora previsto prazo de entrega de 20 dias, recebi muito antes disso. ParabÇns.",0,neutral," Although a delivery time of 20 days was expected, I received it much earlier than that. Congratulations."
dataset,13202d91d77372e2ff282a4b01dd1404,02f6d9982a52e44cf5a2be82598d078d,5,,TambÇm ligar para o cliente quando for preciso,05/10/2017 00:00,06/10/2017 18:14, TambÇm ligar para o cliente quando for preciso,0,neutral, Also call the customer when needed
dataset,7a29a6dbaa0405fcd321feb28bc4c4ab,6b13656ef58757ab087064a5a263441d,5,,j† descrito,25/05/2017 00:00,26/05/2017 11:18, j† descrito,0,neutral, Already described
dataset,e8090624cf1b5e4c4c0175d2dd093d58,1e2db169ace8c7d55bc4567bdf5c4190,1,,"Quase nos dias de chegar o produto, avisar que n∆o tinha no estoque. Se avisasse antes, teria olhado em outra loja.",09/02/2018 00:00,09/02/2018 09:24," Quase nos dias de chegar o produto, avisar que n∆o tinha no estoque. Se avisasse antes, teria olhado em outra loja.",-0.296,negative," Almost on the days of the product arriving, let them know that it was not in stock. If I had warned before, I would have looked in another store."
dataset,d4be1b414b710c5622c4fd8176b4f031,83812118bb682267a9880ea1b261ac4b,4,,"Quase tudo perfeito..
Apesar de entregue no prazo, o prazo dado poderia ser mais curto.",01/11/2016 00:00,03/11/2016 06:21," Quase tudo perfeito..
Apesar de entregue no prazo, o prazo dado poderia ser mais curto.",-0.296,negative," Almost everything perfect..
Although delivered on time, the deadline given could be shorter."
dataset,4464db89d97b073df6239ab527be8957,28598ad2a5574e7033f5b0e51c30f6d3,4,,"Quase tudo ¢timo mais,, o valor do frete esta de laca, comprei 2 paguei o valo de 3 bonÇs, me ajuda ai nÇ...",05/10/2017 00:00,06/10/2017 02:40," Quase tudo ¢timo mais,, o valor do frete esta de laca, comprei 2 paguei o valo de 3 bonÇs, me ajuda ai nÇ...",0,neutral," Almost everything great but, the shipping cost is lacquer, I bought 2 I paid the price of 3 caps, help me there right..."
dataset,6c045aad6deb93684b800d67d83f583a,b74d9d05094d192b78eec20610faec65,1,,Quase um màs no aguardo do produto!,24/03/2018 00:00,25/03/2018 01:11, Quase um màs no aguardo do produto!,-0.3595,negative, Almost a month waiting for the product!
dataset,51b61b1873b4c2bac62c84970e9b2439,ae2d7541c0bf40bcdf14b7fe20c00eb1,1,,"Quase um màs pra entregar uma mochila, n∆o recomendo esta loja.",19/04/2017 00:00,20/04/2017 11:24," Quase um màs pra entregar uma mochila, n∆o recomendo esta loja.",0,neutral," Almost a month to deliver a backpack, I don't recommend this store."
dataset,6a68895c962ab9b633fca7d2a08e310d,908260019f25b12feacd1911f2f08525,3,,Quase um màs de atraso na entrega,08/04/2018 00:00,08/04/2018 18:20, Quase um màs de atraso na entrega,0,neutral, Almost a month of delay in delivery
dataset,a3d0aa1ade63a7d134d25472cb4f659b,1ff6183537eb3a189de77b309ed28ad1,1,,a quase um màs foi feito o pedido do rel¢gio e pago via boleem se quer to e atÇ agora nada. Mandei dois emails e nem se quer me deram satisfaá∆o; LOJAS OSLIT PRA MIM TA FORA. lannister SEM PRESTIGI,04/02/2018 00:00,05/02/2018 05:05, a quase um màs foi feito o pedido do rel¢gio e pago via boleem se quer to e atÇ agora nada. Mandei dois emails e nem se quer me deram satisfaá∆o; LOJAS OSLIT PRA MIM TA FORA. lannister SEM PRESTIGI,0,neutral," Almost a month ago, the order for the watch was made and paid via Boleem if you want to and so far nothing. I sent two emails and they didn't even give me satisfaction; OSLIT STORES FOR ME ARE OUT. lannister NO PRESTIGE"
dataset,9ac0d21c5a68db82057a8976875fa61d,0084e195fbd72ae51599af47f04afede,1,,"a Quase 20 dias aparece no rastreamento dificuldade na entrega, ja mandei mensagens e nada fora feito...ja esta em atraso de 5 dias da data prevista e sem providencia do site das lannister..
fazer",12/04/2018 00:00,15/04/2018 15:24," a Quase 20 dias aparece no rastreamento dificuldade na entrega, ja mandei mensagens e nada fora feito...ja esta em atraso de 5 dias da data prevista e sem providencia do site das lannister..
fazer",-0.296,negative," Almost 20 days it appears in the tracking difficulty in delivery, I already sent messages and nothing was done... It is already 5 days late from the scheduled date and without provision from the Lannister website..
do"
dataset,8dd3ab3e5068274e83cbd13cb78cc0c4,121e29055e551edf515b58477ca53c39,5,,Tudo maravilhoso! Atendimento 10,10/01/2018 00:00,10/01/2018 21:05, Tudo maravilhoso! Atendimento 10,0,neutral, All wonderful! Service 10
dataset,d92fc2e31edff0536c69b846b9c2eaa6,93b63d0bd99c903fae0f7a00b72b507c,5,,Tudo dentro do prazo estabelecido.,08/03/2018 00:00,09/03/2018 13:18, Tudo dentro do prazo estabelecido.,0,neutral, All within the established deadline.
dataset,06ca194124abbad77d75180f3603ade1,514988a3e142461049264d74b768b365,5,,tudo bem satisfeito.,18/08/2018 00:00,21/08/2018 01:59, tudo bem satisfeito.,0,neutral, All well satisfied.
dataset,982eeffd689e3e93cc4e3c829d2660d2,1db1615a718127dbe9a9fd7546b893a9,4,,TUDO MUITO SIMPLES E RAPIDO,10/03/2017 00:00,15/03/2017 12:53, TUDO MUITO SIMPLES E RAPIDO,0,neutral, ALL VERY SIMPLE AND FAST
dataset,8c9225f32c36fc8b4b138ca4746b785a,63a4d488f28716c95af9ef41eaddca19,5,,Tudo muito ¢timo,15/12/2017 00:00,20/12/2017 11:17, Tudo muito ¢timo,0,neutral, All very great
dataset,10f8c67a55b1b5fd98e226ddb72cd7db,fe47c42447b8cdec3dd299e95dc7fbc9,5,,Tudo muito bom. Recomendo,30/05/2017 00:00,02/06/2017 11:48, Tudo muito bom. Recomendo,0,neutral, All very good. Recommend
dataset,5fd4f9ee064426dbf060c2d18b0afe59,9a9958a5b85d3a8dc6b52dd8c79b516b,5,,Tudo muito bom.,20/02/2018 00:00,26/02/2018 16:48, Tudo muito bom.,0,neutral, All very good.
dataset,987d34c419806b7819842ebf9082ffc5,955d6e7631995ef924924d6ae1144a38,5,,Tudo mto bom.,04/07/2017 00:00,06/07/2017 09:43, Tudo mto bom.,0,neutral, All very good.
dataset,5fd4f9ee064426dbf060c2d18b0afe59,2dde024859f51fefb1cf3975ae42c563,5,,Tudo muito bom.,20/02/2018 00:00,26/02/2018 16:48, Tudo muito bom.,0,neutral, All very good.
dataset,5f7fa6431cf9c34c56e18134bc6e1c70,a5fc3fd8cb616492cc41918cb96a5fe2,5,,"tudo muito bom, entregou antes do prazo.",07/04/2018 00:00,09/04/2018 16:49," tudo muito bom, entregou antes do prazo.",0,neutral," All very good, delivered before the deadline."
dataset,7123410df1071d51fdcc125bbba048d2,098899a1fca44446ebcd6eb00297d33b,5,,tudo muito bom,20/07/2017 00:00,21/07/2017 14:14, tudo muito bom,0,neutral, all very good
dataset,f1cc3857080248e6de899945739db124,30fad506e0a3f97390f19a636e08894e,5,,Todos os produto me foram enviados corretamente. Eu recomendo As lannister pela celeridade embalagem e excelente atendimento. Sucesso os neg¢cios e vendas. Soila Le∆o,21/06/2018 00:00,22/06/2018 00:48, Todos os produto me foram enviados corretamente. Eu recomendo As lannister pela celeridade embalagem e excelente atendimento. Sucesso os neg¢cios e vendas. Soila Le∆o,0,neutral," All the products were sent to me correctly. I recommend As lannister for the speed, packaging and excellent service. Success business and sales. Soila Leo"
dataset,a2b8e70d99e014db2012cfae0936e050,7b419fad2990895cf43c738f8e7d2d55,1,,"Todos os produtos vieram errados, cor diferente, m¢vel quebrado e n∆o consigo p¢s venda nem de loja, nem email, nem telefone.",13/04/2017 00:00,17/04/2017 21:31," Todos os produtos vieram errados, cor diferente, m¢vel quebrado e n∆o consigo p¢s venda nem de loja, nem email, nem telefone.",0,neutral," All the products came wrong, different color, broken furniture and I can't get after-sales from the store, email, or phone."
dataset,ddb287dee520143e6a29f0cea1174ee3,673b85fc62a811fd9de6f499d5a4c9c4,3,,Veio todos os produtos no prazo certo mais veio uma peáa Errada...,28/02/2018 00:00,04/03/2018 19:57, Veio todos os produtos no prazo certo mais veio uma peáa Errada...,-0.296,negative, All the products came on time but a wrong part came...
dataset,86b2d291de4ad5e739da3f61c91d45da,44b87ee6f37f915e2a218287d1acf1fa,1,,Todos os produtos chegaram quebrados e um absurdo isso eles foram muito mau embalados e n∆o tinha especificaá∆o na caixa falando q era produto fr†gil as 3 panelas de barro q comprei chegaram quebradas,25/04/2018 00:00,26/04/2018 02:08, Todos os produtos chegaram quebrados e um absurdo isso eles foram muito mau embalados e n∆o tinha especificaá∆o na caixa falando q era produto fr†gil as 3 panelas de barro q comprei chegaram quebradas,0,neutral, All the products arrived broken and absurd this they were very poorly packaged and had no specification on the box saying that it was a fragile product the 3 clay pots I bought arrived broken
dataset,c79a894a56970fc15f614d8ee7c30c33,c184e6099cefcb115ecad127cf774705,1,,"Todos os tapetes estavam com as medidas errada.Comprei passadeiras com a medida 2.00 û 0.80,mas veio 1.90 û 0.76. Todos com as medidas erradas. Que l†stima.",24/08/2017 00:00,27/08/2017 16:19," Todos os tapetes estavam com as medidas errada.Comprei passadeiras com a medida 2.00 û 0.80,mas veio 1.90 û 0.76. Todos com as medidas erradas. Que l†stima.",0,neutral," All the carpets were with the wrong measurements. I bought treadmills with the measure 2.00 û 0.80, but it came 1.90 û 0.76. All with the wrong measurements. What a pity."
dataset,b159537529e8c236741ec4f65b128e10,478c69b6c0107cf696d64c524286ff05,5,,Tudo de bom.,03/08/2018 00:00,04/08/2018 10:26, Tudo de bom.,0,neutral, All the best.
dataset,dc73cfa11ed97e1cbf8f4c6d627cd07f,3ba42e1ab3dfab510424d0872616a139,5,,Tudo de bom.,24/01/2018 00:00,26/01/2018 20:05, Tudo de bom.,0,neutral, All the best.
dataset,dc73cfa11ed97e1cbf8f4c6d627cd07f,2e0b1f8402c862aceda3851490482211,5,,Tudo de bom.,24/01/2018 00:00,26/01/2018 20:05, Tudo de bom.,0,neutral, All the best.
dataset,465ddd5d473fbdee9a68ed584812db49,061b74bca735bb2c1953e40bc098101d,5,,Tudo de bom!!!,28/11/2017 00:00,29/11/2017 06:30, Tudo de bom!!!,0,neutral, All the best!!
dataset,8b08c8fd5796ea07ea0cd9ae60e7b3ed,1fda8d2bffbac0b2c801d71efbd710bf,5,,Tudo de bom!,18/04/2018 00:00,23/04/2018 19:49, Tudo de bom!,0,neutral, All the best!
dataset,ca1233957dd6f1a5c53c4b349b92d6a6,a58702c3d5801746f53c535039460c60,5,,tudo de bom obrigado,14/11/2017 00:00,15/11/2017 15:14, tudo de bom obrigado,0,neutral, All the best thank you
dataset,dfb5641d677f417fd254773453755c40,148ffca6d6b46bd5f71a7b22154baae6,5,,Tudo de bom amoo vocàs minhas compras de Natal s¢ com vocàs obrigada bjbj feliz natal a toda equipe bjbjbj ..,11/12/2017 00:00,11/12/2017 18:01, Tudo de bom amoo vocàs minhas compras de Natal s¢ com vocàs obrigada bjbj feliz natal a toda equipe bjbjbj ..,0,neutral, All the best I love you my Christmas shopping only with you thank you bjbj merry christmas to the whole team bjbjbj ..
dataset,825f3be02ec9bef26bd3aec6c54985ac,7a26da3fd67188dde4c9fecdbfef740b,5,,tudo de bom,10/04/2018 00:00,11/04/2018 00:59, Tudo de bom,0,neutral, All the best
dataset,f3ebda86935ad4fbf727f0389faf1905,e2c88417e46c8c861873841204bc5816,5,,tudo de bom,27/07/2017 00:00,28/07/2017 10:43, Tudo de bom,0,neutral, All the best
dataset,c5950efcb02527a267705642e02b96d2,0baf99fae5355ac5c8b31a2d33fd830b,5,,tudo de bom,09/06/2017 00:00,12/06/2017 03:14, Tudo de bom,0,neutral, All the best
dataset,bfdf509b9b5db46e3cdcd9b7bed41813,30eefcc39df18702a6f28ff1a98a0a61,4,,S¢ falta ter o frete mais em conta,01/06/2017 00:00,02/06/2017 00:51, S¢ falta ter o frete mais em conta,0,neutral, All that's left is to have cheaper shipping
dataset,3138af474f191286070af56f2b1d5e51,ec3921c711c656d036c7316503867f69,4,,Tudo o!,24/03/2017 00:00,24/03/2017 22:20, Tudo o!,0,neutral, All that!
dataset,32ffc1fd1c264589dcd66dac07113649,7dda251cd0ccf3b0e0ff56d62b779fdc,5,,tudo dez,24/05/2017 00:00,24/05/2017 19:16, tudo dez,0,neutral, All ten
dataset,18ab966284a63771b52a73ea07fa5c73,ea6de7eb6a7e8b6c49c41fe6bbd4e6e8,4,,Todas as etapas da compra ocorreram dentro do esperado.,16/01/2018 00:00,22/01/2018 10:46, Todas as etapas da compra ocorreram dentro do esperado.,0,neutral, All stages of the purchase occurred as expected.
dataset,a05c10b11b72dc8ce81fd4e2686734dc,1d5cf40416bcb8a9d98d2f759f9f1839,5,,"TODOS OS SETORES EST«O DE PARABêNS, CONTINUEM ASSIM COM ESSE TRABALHO, POIS O SUCESSO VEM COM UM PASSO AP‡S O OUTRO.",18/07/2017 00:00,19/07/2017 14:56," TODOS OS SETORES EST«O DE PARABêNS, CONTINUEM ASSIM COM ESSE TRABALHO, POIS O SUCESSO VEM COM UM PASSO AP‡S O OUTRO.",0,neutral," ALL SECTORS ARE TO BE CONGRATULATED, CONTINUE WITH THIS WORK, BECAUSE SUCCESS COMES WITH ONE STEP AFTER ANOTHER."
dataset,dce79f00fe68b6878ea75ab712bcc327,33cf8e9da9865079f64965b83061baae,5,,tudo certo....,25/03/2018 00:00,26/03/2018 22:47, tudo certo....,0,neutral, all right....
dataset,dc62f1e20d7f280e54066b6a92841086,be5bc2f0da14d8071e2d45451ad119d9,4,,Tudo certo...,28/10/2016 00:00,29/10/2016 11:29, Tudo certo...,0,neutral, All right...
dataset,2231d904429f0b3e04285e7494ae3d7b,9a2ef2765bbead115f2a3630fc7095c9,4,,"Tudo Certo.
Muito Grato. :)",05/05/2017 00:00,06/05/2017 17:21," Tudo Certo.
Muito Grato. :)",0.4588,neutral," All right.
Very grateful. :)"
dataset,cd6396d5c74ef9ad86f6d73ca1ee88e9,89bb6370b8f4db5bb27df0ff6c20cec1,5,,Tudo certo. A Empresa cumpriu o prometido.,28/11/2017 00:00,28/11/2017 15:28, Tudo certo. A Empresa cumpriu o prometido.,0,neutral, All right. The Company delivered on its promise.
dataset,155618d7c5aa361d2dcd51ec187c5dca,0e052bf9ab53618ac0c5fb8ce3dd61b8,3,,Tudo certo. Obrigada,26/05/2017 00:00,27/05/2017 14:22, Tudo certo. Obrigada,0,neutral, All right. Thanks
dataset,d70101b141c2e292a901f6de4bc27534,9dc73926d7aef761a7bfcfc395d735db,5,,Tudo certo. Obrigado.,16/12/2017 00:00,17/12/2017 01:46, Tudo certo. Obrigado.,0,neutral, All right. Thank you.
dataset,3590167a693b2f2312743bc9a03a8d28,0a5d7e24850c68bf00d39bd62a9a45ee,5,,Tudo certo. Recomendo.,28/10/2016 00:00,30/10/2016 20:24, Tudo certo. Recomendo.,0,neutral, All right. Recommend.
dataset,472c9dd16fc75a789c4c51422e4d1a91,b3c0d30328473d54c9e53a0e9aa04aca,5,,Tudo certo . Recomendo,17/11/2017 00:00,21/11/2017 22:08, Tudo certo . Recomendo,0,neutral, All right. Recommend
dataset,28bbb42c128a4a89860906d48722cede,8428e578bb1cf839ae26a6b7615502b9,5,,Td certo.Produto e prazo de entrega.,09/12/2017 00:00,10/12/2017 18:58, Td certo.Produto e prazo de entrega.,0,neutral, All right. Product and delivery time.
dataset,4cfe461c9ad8c0acba87ed0208325970,845c454659dd4b14bf2cad50319cb032,5,,Tudo certo . Dentro do prazo.. exatamente o que foi comprado.,23/03/2017 00:00,24/03/2017 03:29, Tudo certo . Dentro do prazo.. exatamente o que foi comprado.,0,neutral, All right. On time.. exactly what was bought.
dataset,75c9523b09b95ee092dccb09fa9ae702,98771387311d5662831d6b31e5804bb6,3,,"Tudo certo.Eu pensei q o tecido seria mais groáo achei o tecido muito fino
..",20/06/2017 00:00,21/06/2017 00:54," Tudo certo.Eu pensei q o tecido seria mais groáo achei o tecido muito fino
..",0,neutral," All right. I thought the fabric would be thicker I found the fabric too thin
.."
dataset,30ae0533810bd95d156e7cd4746e7c3d,2438d5b697d42d6c29d6cd8c6a7eef4f,5,,Tudo certo. ‡timo produto entregue dentro do prazo.,27/01/2018 00:00,30/01/2018 09:19, Tudo certo. ‡timo produto entregue dentro do prazo.,0,neutral, All right. Great product delivered on time.
dataset,c15f5c73eb74862a1e340d100d1b0e0f,b765555cab4620de41a7714fe7359249,5,,"Tudo certo. Entrega no prazo, produto de qualidade. Embalagem sem violaá∆o. Excelente!",02/04/2017 00:00,04/04/2017 21:06," Tudo certo. Entrega no prazo, produto de qualidade. Embalagem sem violaá∆o. Excelente!",-0.3595,negative," All right. Delivery on time, quality product. Tamper-free packaging. Excellent!"
dataset,23ac4200b41b95e17677d909b6c6f182,53a2fc4e276fa45a7962cec897d2bc89,5,,Tudo certo. Entregue antes do previsto. Recomendo,26/01/2018 00:00,27/01/2018 01:15, Tudo certo. Entregue antes do previsto. Recomendo,0,neutral, All right. Delivered ahead of schedule. Recommend
dataset,4fdae8b806ed4ef938e677701d27a565,3a85a31b3c013689dec78b3b5a951e3a,4,,Tudo certo. O Correio demorou a atualizar o rastreio mas chegou dentro do prazo.,07/04/2018 00:00,07/04/2018 23:08, Tudo certo. O Correio demorou a atualizar o rastreio mas chegou dentro do prazo.,0,neutral, All right. Correio took a long time to update the tracking but arrived on time.
dataset,61abfe9a23ba1cd1067ac859a8ebc19a,ff98857a36b901baaa0dc19c6fcf65fe,4,,Tudo certo. Mas a qualidade do produto nao foi o que eu esperava.,24/11/2017 00:00,30/11/2017 02:45, Tudo certo. Mas a qualidade do produto nao foi o que eu esperava.,0,neutral, All right. But the quality of the product was not what I expected.
dataset,f406e97b00d06af1d5cab0fcde7afca5,c76851af7999b8aa431fe982f3fd1126,3,,Tudo certo. Antes do prazo. Recomendo.,13/01/2018 00:00,15/01/2018 20:19, Tudo certo. Antes do prazo. Recomendo.,0,neutral, All right. Before the deadline. Recommend.
dataset,b911fc79e161fff4ece05f6c97d47eb7,e054faeb6af72de4dc4a76cb6e0cfebd,4,,Tudo certo.,19/04/2017 00:00,25/04/2017 15:36, Tudo certo.,0,neutral, All right.
dataset,c78a76c41634ecedfb372f1283faf073,aeec431748740b82048a6041aaa69c5d,3,,Tudo certo.,22/03/2018 00:00,25/03/2018 02:48, Tudo certo.,0,neutral, All right.
dataset,3a99689dceb60b648b41b15abf2eac96,d708807b9e8f75432049fff5ef066483,4,,Tudo certo.,09/09/2017 00:00,12/09/2017 14:29, Tudo certo.,0,neutral, All right.
dataset,eeb16d8dd95c82c0a553b207bce3ca08,ec4cf26370344d49bf890b38d09cdac4,4,,Tudo certo.,24/01/2018 00:00,25/01/2018 00:04, Tudo certo.,0,neutral, All right.
dataset,d4fc276c185090bf970120d3ae51f764,66a4f881071503b0efc571b88e98b201,4,,Tudo certo.,30/08/2017 00:00,31/08/2017 09:44, Tudo certo.,0,neutral, All right.
dataset,eef960af5748ae413579853e21a07c20,4cf7b60ee5bf3891424ddb434b261cd5,5,,Tudo certo.,20/07/2017 00:00,21/07/2017 12:06, Tudo certo.,0,neutral, All right.
dataset,fb95ab114ccd35abde30663baca8bea3,7ff3ee6ebd4a25304259d862bad701ea,5,,Tudo certo.,22/04/2017 00:00,23/04/2017 03:38, Tudo certo.,0,neutral, All right.
dataset,e5b121b458c28fd1b9d3927cc36cb599,d7a77baab69330a11a384b31591498b3,5,,Tudo certo.,24/07/2018 00:00,24/07/2018 23:07, Tudo certo.,0,neutral, All right.
dataset,43aad87c56187f4d98f8dedc375ebc1e,d33a9fee5f4bebef9e1b0ffaca5a33ba,5,,Tudo certo.,24/01/2018 00:00,25/01/2018 01:12, Tudo certo.,0,neutral, All right.
dataset,ce83f154506ee119a85ec0f31f72be4d,236909a5eec961f916c742c7f991d3e5,5,,"Tudo certo, bem embalado, postagem / entrega r†pida.",19/05/2017 00:00,20/05/2017 04:16," Tudo certo, bem embalado, postagem / entrega r†pida.",0,neutral," All right, well packaged, fast postage/delivery."
dataset,e576f9b5db941102fdef8bb847f43f82,2ac8de6b0905ecba2257dd9c59282d0a,4,,"Tudo certo, produto muito bom",20/05/2017 00:00,21/05/2017 12:12," Tudo certo, produto muito bom",0,neutral," All right, very good product"
dataset,96816b35fec9baab52ad6ae214ef0dc7,0ed4f17967e8f572b0d7523d705aeabd,3,,"tudo certo, s¢ demoraram na postagem; mas respondiam com certa celeridade pelo facebook (a targaryen).",14/01/2018 00:00,14/01/2018 21:31," tudo certo, s¢ demoraram na postagem; mas respondiam com certa celeridade pelo facebook (a targaryen).",0,neutral," all right, they just took a long time to post; But they responded with some speed on Facebook (to Targaryen)."
dataset,b8eb7e24f827ffab134707c0d179e4c3,681c82d8dee3250b148aaabdd68a59ff,4,,"tudo certo, produto dentro do padrao.",10/03/2018 00:00,13/03/2018 17:48," tudo certo, produto dentro do padrao.",0,neutral," All right, product within the standard."
dataset,f0797ab1b53feea89f2bb993625f62cb,c9229f668c1028a77a433afa8b93f122,3,,"Tudo certo, produto recebido e nota fiscal enviada com o mesmo.",20/05/2017 00:00,23/05/2017 14:13," Tudo certo, produto recebido e nota fiscal enviada com o mesmo.",0,neutral," All right, product received and invoice sent with it."
